strategy,crypto,fill_model,total_trades,filled_trades,fill_rate,winning_trades,losing_trades,win_rate,total_capital_deployed,total_net_pnl,total_fees,roi_pct,profit_factor,sharpe_ratio,max_drawdown,param_tier1_price,param_tier2_price,param_tier1_capital,param_tier2_capital,param_exit_strategy
stink_bid,ETH,realistic,6904,2500,0.3621,558,1942,0.2232,85363.0,197771.61,1707.26,231.68,3.8946,0.7772,4158.35,0.04,0.01,100.0,1.0,sell_at_5x
stink_bid,ETH,optimistic,6904,3598,0.5211,669,2929,0.1859,185263.0,859669.07,3705.26,464.03,6.595,0.783,11168.51,0.04,0.01,100.0,1.0,sell_at_10x
stink_bid,ETH,realistic,6904,2500,0.3621,367,2133,0.1468,85363.0,212847.51,1707.26,249.34,3.8463,0.7587,9551.98,0.04,0.01,100.0,1.0,sell_at_10x
stink_bid,ETH,optimistic,6904,3598,0.5211,490,3108,0.1362,185263.0,867003.92,3705.26,467.99,6.3448,0.7329,13479.04,0.04,0.01,100.0,1.0,sell_at_15x
stink_bid,ETH,realistic,6904,2500,0.3621,272,2228,0.1088,85363.0,219647.54,1707.26,257.31,3.8341,0.7301,12189.55,0.04,0.01,100.0,1.0,sell_at_15x
stink_bid,ETH,optimistic,6904,3598,0.5211,321,3277,0.0892,185263.0,893834.78,3705.26,482.47,6.2497,0.7515,16871.3,0.04,0.01,100.0,1.0,sell_at_25x
stink_bid,ETH,realistic,6904,2500,0.3621,173,2327,0.0692,85363.0,233138.83,1707.26,273.11,3.9096,0.7172,17182.49,0.04,0.01,100.0,1.0,sell_at_25x
stink_bid,ETH,optimistic,6904,3598,0.5211,255,3343,0.0709,185263.0,1066829.71,3705.26,575.85,7.1575,0.7806,16843.3,0.04,0.01,100.0,1.0,sell_at_50x
stink_bid,ETH,realistic,6904,2500,0.3621,119,2381,0.0476,85363.0,311741.11,1707.26,365.19,4.8017,0.7416,17156.7,0.04,0.01,100.0,1.0,sell_at_50x
stink_bid,ETH,optimistic,6904,3598,0.5211,229,3369,0.0636,185263.0,1144805.6,3705.26,617.94,7.5682,0.794,17120.63,0.04,0.01,100.0,1.0,sell_at_75x
stink_bid,ETH,realistic,6904,2500,0.3621,100,2400,0.04,85363.0,334609.33,1707.26,391.98,5.0497,0.7399,17332.19,0.04,0.01,100.0,1.0,sell_at_75x
stink_bid,ETH,optimistic,6904,3598,0.5211,199,3399,0.0553,185263.0,1192848.43,3705.26,643.87,7.7876,0.7547,17074.34,0.04,0.01,100.0,1.0,sell_at_100x
stink_bid,ETH,realistic,6904,2500,0.3621,79,2421,0.0316,85363.0,399704.89,1707.26,468.24,5.8011,0.7222,17286.13,0.04,0.01,100.0,1.0,sell_at_100x
stink_bid,ETH,optimistic,6904,3598,0.5211,191,3407,0.0531,185263.0,1280930.45,3705.26,691.41,8.2718,0.7392,17074.34,0.04,0.01,100.0,1.0,sell_at_125x
stink_bid,ETH,realistic,6904,2500,0.3621,72,2428,0.0288,85363.0,454982.42,1707.26,533.0,6.4448,0.6607,17286.13,0.04,0.01,100.0,1.0,sell_at_125x
stink_bid,ETH,optimistic,6904,3598,0.5211,189,3409,0.0525,185263.0,1341988.63,3705.26,724.37,8.6139,0.7433,16986.34,0.04,0.01,100.0,1.0,sell_at_150x
stink_bid,ETH,realistic,6904,2500,0.3621,70,2430,0.028,85363.0,490108.15,1707.26,574.15,6.8579,0.6678,17198.56,0.04,0.01,100.0,1.0,sell_at_150x
stink_bid,ETH,optimistic,6904,3598,0.5211,154,3444,0.0428,188789.0,1736158.68,3775.78,919.63,10.5757,0.6465,18572.3,0.04,0.01,100.0,3.0,hold_to_resolution
stink_bid,ETH,realistic,6904,2500,0.3621,38,2462,0.0152,88689.0,663040.62,1773.78,747.6,8.5116,0.4955,17974.44,0.04,0.01,100.0,3.0,hold_to_resolution
stink_bid,ETH,optimistic,6904,3598,0.5211,2139,1459,0.5945,188789.0,829517.01,3775.78,439.39,11.161,0.8111,1171.32,0.04,0.01,100.0,3.0,sell_at_2x
stink_bid,ETH,realistic,6904,2500,0.3621,965,1535,0.386,88689.0,194525.62,1773.78,219.33,4.3017,0.779,2755.4,0.04,0.01,100.0,3.0,sell_at_2x
stink_bid,ETH,optimistic,6904,3598,0.5211,1057,2541,0.2938,188789.0,848703.78,3775.78,449.55,7.2043,0.7954,4452.05,0.04,0.01,100.0,3.0,sell_at_5x
stink_bid,ETH,realistic,6904,2500,0.3621,558,1942,0.2232,88689.0,208917.51,1773.78,235.56,3.9447,0.7961,4174.48,0.04,0.01,100.0,3.0,sell_at_5x
stink_bid,ETH,optimistic,6904,3598,0.5211,669,2929,0.1859,188789.0,875768.5,3775.78,463.89,6.5931,0.7823,11420.21,0.04,0.01,100.0,3.0,sell_at_10x
stink_bid,ETH,realistic,6904,2500,0.3621,367,2133,0.1468,88689.0,224121.11,1773.78,252.7,3.8857,0.7729,9761.03,0.04,0.01,100.0,3.0,sell_at_10x
stink_bid,ETH,optimistic,6904,3598,0.5211,490,3108,0.1362,188789.0,882864.01,3775.78,467.65,6.3397,0.7321,13817.12,0.04,0.01,100.0,3.0,sell_at_15x
stink_bid,ETH,realistic,6904,2500,0.3621,272,2228,0.1088,88689.0,230432.25,1773.78,259.82,3.8615,0.7374,12485.85,0.04,0.01,100.0,3.0,sell_at_15x
stink_bid,ETH,optimistic,6904,3598,0.5211,321,3277,0.0892,188789.0,909227.68,3775.78,481.61,6.2382,0.7503,17157.9,0.04,0.01,100.0,3.0,sell_at_25x
stink_bid,ETH,realistic,6904,2500,0.3621,173,2327,0.0692,88689.0,243551.56,1773.78,274.61,3.9236,0.7231,17683.47,0.04,0.01,100.0,3.0,sell_at_25x
stink_bid,ETH,optimistic,6904,3598,0.5211,255,3343,0.0709,188789.0,1084298.36,3775.78,574.34,7.1382,0.7794,17073.9,0.04,0.01,100.0,3.0,sell_at_50x
stink_bid,ETH,realistic,6904,2500,0.3621,119,2381,0.0476,88689.0,322983.11,1773.78,364.17,4.7886,0.7466,17606.11,0.04,0.01,100.0,3.0,sell_at_50x
stink_bid,ETH,optimistic,6904,3598,0.5211,229,3369,0.0636,188789.0,1163483.79,3775.78,616.29,7.5469,0.7931,17293.9,0.04,0.01,100.0,3.0,sell_at_75x
stink_bid,ETH,realistic,6904,2500,0.3621,100,2400,0.04,88689.0,346224.72,1773.78,390.38,5.0304,0.7448,17724.57,0.04,0.01,100.0,3.0,sell_at_75x
stink_bid,ETH,optimistic,6904,3598,0.5211,199,3399,0.0553,188789.0,1212366.16,3775.78,642.18,7.7657,0.7539,17155.02,0.04,0.01,100.0,3.0,sell_at_100x
stink_bid,ETH,realistic,6904,2500,0.3621,79,2421,0.0316,88689.0,411678.94,1773.78,464.18,5.756,0.7228,17586.38,0.04,0.01,100.0,3.0,sell_at_100x
stink_bid,ETH,optimistic,6904,3598,0.5211,191,3407,0.0531,188789.0,1302083.85,3775.78,689.7,8.2494,0.7384,17155.02,0.04,0.01,100.0,3.0,sell_at_125x
stink_bid,ETH,realistic,6904,2500,0.3621,72,2428,0.0288,88689.0,467737.68,1773.78,527.39,6.3838,0.6624,17586.38,0.04,0.01,100.0,3.0,sell_at_125x
stink_bid,ETH,optimistic,6904,3598,0.5211,189,3409,0.0525,188789.0,1364667.55,3775.78,722.85,8.5934,0.7427,16911.6,0.04,0.01,100.0,3.0,sell_at_150x
stink_bid,ETH,realistic,6904,2500,0.3621,70,2430,0.028,88689.0,503954.63,1773.78,568.23,6.7937,0.6703,17443.02,0.04,0.01,100.0,3.0,sell_at_150x
stink_bid,ETH,optimistic,6904,3598,0.5211,154,3444,0.0428,192315.0,1764005.26,3846.3,917.25,10.5448,0.6452,19267.94,0.04,0.01,100.0,5.0,hold_to_resolution
stink_bid,ETH,realistic,6904,2452,0.3552,36,2416,0.0147,91775.0,672976.7,1835.5,733.29,8.3636,0.4987,18523.2,0.04,0.01,100.0,5.0,hold_to_resolution
stink_bid,ETH,optimistic,6904,3598,0.5211,2139,1459,0.5945,192315.0,844830.66,3846.3,439.3,11.1759,0.8103,1188.24,0.04,0.01,100.0,5.0,sell_at_2x
stink_bid,ETH,realistic,6904,2452,0.3552,941,1511,0.3838,91775.0,203873.14,1835.5,222.14,4.3528,0.7933,2672.71,0.04,0.01,100.0,5.0,sell_at_2x
stink_bid,ETH,optimistic,6904,3598,0.5211,1057,2541,0.2938,192315.0,864374.43,3846.3,449.46,7.2044,0.7947,4488.39,0.04,0.01,100.0,5.0,sell_at_5x
stink_bid,ETH,realistic,6904,2452,0.3552,541,1911,0.2206,91775.0,218651.3,1835.5,238.25,3.9785,0.806,4220.34,0.04,0.01,100.0,5.0,sell_at_5x
stink_bid,ETH,optimistic,6904,3598,0.5211,669,2929,0.1859,192315.0,891867.92,3846.3,463.75,6.5912,0.7816,11671.9,0.04,0.01,100.0,5.0,sell_at_10x
stink_bid,ETH,realistic,6904,2452,0.3552,356,2096,0.1452,91775.0,234086.07,1835.5,255.07,3.9129,0.7826,9964.99,0.04,0.01,100.0,5.0,sell_at_10x
stink_bid,ETH,optimistic,6904,3598,0.5211,490,3108,0.1362,192315.0,898724.11,3846.3,467.32,6.3347,0.7313,14155.2,0.04,0.01,100.0,5.0,sell_at_15x
stink_bid,ETH,realistic,6904,2452,0.3552,262,2190,0.1069,91775.0,239968.01,1835.5,261.47,3.8787,0.7412,12771.96,0.04,0.01,100.0,5.0,sell_at_15x
stink_bid,ETH,optimistic,6904,3598,0.5211,321,3277,0.0892,192315.0,924620.59,3846.3,480.78,6.2271,0.7492,17444.5,0.04,0.01,100.0,5.0,sell_at_25x
stink_bid,ETH,realistic,6904,2452,0.3552,168,2284,0.0685,91775.0,252639.08,1835.5,275.28,3.9288,0.7271,18174.25,0.04,0.01,100.0,5.0,sell_at_25x
stink_bid,ETH,optimistic,6904,3598,0.5211,255,3343,0.0709,192315.0,1101767.02,3846.3,572.9,7.1197,0.7782,17304.5,0.04,0.01,100.0,5.0,sell_at_50x
stink_bid,ETH,realistic,6904,2452,0.3552,114,2338,0.0465,91775.0,332776.02,1835.5,362.6,4.7695,0.7517,18045.32,0.04,0.01,100.0,5.0,sell_at_50x
stink_bid,ETH,optimistic,6904,3598,0.5211,229,3369,0.0636,192315.0,1182161.98,3846.3,614.7,7.5264,0.7923,17467.16,0.04,0.01,100.0,5.0,sell_at_75x
stink_bid,ETH,realistic,6904,2452,0.3552,96,2356,0.0392,91775.0,356413.27,1835.5,388.36,5.0067,0.7506,18106.75,0.04,0.01,100.0,5.0,sell_at_75x
stink_bid,ETH,optimistic,6904,3598,0.5211,199,3399,0.0553,192315.0,1231883.88,3846.3,640.56,7.7446,0.7531,17238.0,0.04,0.01,100.0,5.0,sell_at_100x
stink_bid,ETH,realistic,6904,2452,0.3552,77,2375,0.0314,91775.0,422406.5,1835.5,460.26,5.7126,0.7245,17977.5,0.04,0.01,100.0,5.0,sell_at_100x
stink_bid,ETH,optimistic,6904,3598,0.5211,191,3407,0.0531,192315.0,1323237.25,3846.3,688.06,8.2279,0.7376,17238.0,0.04,0.01,100.0,5.0,sell_at_125x
stink_bid,ETH,realistic,6904,2452,0.3552,70,2382,0.0285,91775.0,479125.8,1835.5,522.07,6.3261,0.6657,17977.5,0.04,0.01,100.0,5.0,sell_at_125x
stink_bid,ETH,optimistic,6904,3598,0.5211,189,3409,0.0525,192315.0,1387346.47,3846.3,721.39,8.5736,0.7422,17238.0,0.04,0.01,100.0,5.0,sell_at_150x
stink_bid,ETH,realistic,6904,2452,0.3552,68,2384,0.0277,91775.0,516433.97,1835.5,562.72,6.734,0.6745,17977.5,0.04,0.01,100.0,5.0,sell_at_150x
stink_bid,ETH,optimistic,6904,3557,0.5152,129,3428,0.0363,47909.0,435381.01,958.18,908.77,10.5167,0.6487,4703.51,0.05,0.001,25.0,1.0,hold_to_resolution
stink_bid,ETH,realistic,6904,2713,0.393,61,2652,0.0225,38929.0,311098.32,778.58,799.14,9.1489,0.576,6604.5,0.05,0.001,25.0,1.0,hold_to_resolution
stink_bid,ETH,optimistic,6904,3557,0.5152,2239,1318,0.6295,47909.0,195547.31,958.18,408.16,10.3437,0.7874,437.44,0.05,0.001,25.0,1.0,sell_at_2x
stink_bid,ETH,realistic,6904,2713,0.393,1459,1254,0.5378,38929.0,111114.92,778.58,285.43,5.5745,0.5651,749.05,0.05,0.001,25.0,1.0,sell_at_2x
stink_bid,ETH,optimistic,6904,3557,0.5152,1148,2409,0.3227,47909.0,202019.56,958.18,421.67,6.8182,0.7809,1803.59,0.05,0.001,25.0,1.0,sell_at_5x
stink_bid,ETH,realistic,6904,2713,0.393,750,1963,0.2764,38929.0,115953.76,778.58,297.86,4.7659,0.5696,2039.26,0.05,0.001,25.0,1.0,sell_at_5x
stink_bid,ETH,optimistic,6904,3557,0.5152,698,2859,0.1962,47909.0,209872.26,958.18,438.06,6.2884,0.7779,3316.83,0.05,0.001,25.0,1.0,sell_at_10x
stink_bid,ETH,realistic,6904,2713,0.393,458,2255,0.1688,38929.0,124139.37,778.58,318.89,4.6828,0.5919,4091.59,0.05,0.001,25.0,1.0,sell_at_10x
stink_bid,ETH,optimistic,6904,3557,0.5152,491,3066,0.138,47909.0,212216.33,958.18,442.96,6.0703,0.7443,3497.56,0.05,0.001,25.0,1.0,sell_at_15x
stink_bid,ETH,realistic,6904,2713,0.393,312,2401,0.115,38929.0,121726.26,778.58,312.69,4.4626,0.563,4030.57,0.05,0.001,25.0,1.0,sell_at_15x
stink_bid,ETH,optimistic,6904,3557,0.5152,305,3252,0.0857,47909.0,219413.55,958.18,457.98,5.9947,0.7646,4326.32,0.05,0.001,25.0,1.0,sell_at_25x
stink_bid,ETH,realistic,6904,2713,0.393,189,2524,0.0697,38929.0,125599.97,778.58,322.64,4.4315,0.5842,6524.94,0.05,0.001,25.0,1.0,sell_at_25x
stink_bid,ETH,optimistic,6904,3557,0.5152,231,3326,0.0649,47909.0,268662.58,958.18,560.78,7.0182,0.8029,4298.32,0.05,0.001,25.0,1.0,sell_at_50x
stink_bid,ETH,realistic,6904,2713,0.393,132,2581,0.0487,38929.0,164821.64,778.58,423.39,5.4251,0.6888,6524.94,0.05,0.001,25.0,1.0,sell_at_50x
stink_bid,ETH,optimistic,6904,3557,0.5152,205,3352,0.0576,47909.0,285879.89,958.18,596.71,7.3618,0.8129,4347.17,0.05,0.001,25.0,1.0,sell_at_75x
stink_bid,ETH,realistic,6904,2713,0.393,117,2596,0.0431,38929.0,176756.34,778.58,454.05,5.7187,0.7093,6602.46,0.05,0.001,25.0,1.0,sell_at_75x
stink_bid,ETH,optimistic,6904,3557,0.5152,177,3380,0.0498,47909.0,295196.77,958.18,616.16,7.5223,0.7749,4300.88,0.05,0.001,25.0,1.0,sell_at_100x
stink_bid,ETH,realistic,6904,2713,0.393,97,2616,0.0358,38929.0,188843.71,778.58,485.1,6.006,0.6983,6602.46,0.05,0.001,25.0,1.0,sell_at_100x
stink_bid,ETH,optimistic,6904,3557,0.5152,169,3388,0.0475,47909.0,316424.39,958.18,660.47,7.975,0.7509,4300.88,0.05,0.001,25.0,1.0,sell_at_125x
stink_bid,ETH,realistic,6904,2713,0.393,91,2622,0.0335,38929.0,204773.93,778.58,526.02,6.4133,0.6831,6602.46,0.05,0.001,25.0,1.0,sell_at_125x
stink_bid,ETH,optimistic,6904,3557,0.5152,167,3390,0.0469,47909.0,337170.64,958.18,703.77,8.432,0.7669,4270.74,0.05,0.001,25.0,1.0,sell_at_150x
stink_bid,ETH,realistic,6904,2713,0.393,89,2624,0.0328,38929.0,225197.18,778.58,578.48,6.9529,0.7138,6602.46,0.05,0.001,25.0,1.0,sell_at_150x
stink_bid,ETH,optimistic,6904,3557,0.5152,129,3428,0.0363,51327.0,445894.65,1026.54,868.73,10.059,0.6381,5397.11,0.05,0.001,25.0,3.0,hold_to_resolution
stink_bid,ETH,realistic,6904,2713,0.393,61,2652,0.0225,41337.0,310642.16,826.74,751.49,8.6455,0.5715,7063.5,0.05,0.001,25.0,3.0,hold_to_resolution
stink_bid,ETH,optimistic,6904,3557,0.5152,2239,1318,0.6295,51327.0,208358.2,1026.54,405.94,10.4773,0.7939,434.32,0.05,0.001,25.0,3.0,sell_at_2x
stink_bid,ETH,realistic,6904,2713,0.393,1459,1254,0.5378,41337.0,118717.4,826.74,287.19,5.7619,0.5762,704.61,0.05,0.001,25.0,3.0,sell_at_2x
stink_bid,ETH,optimistic,6904,3557,0.5152,1148,2409,0.3227,51327.0,216146.18,1026.54,421.12,6.8501,0.7907,1809.77,0.05,0.001,25.0,3.0,sell_at_5x
stink_bid,ETH,realistic,6904,2713,0.393,750,1963,0.2764,41337.0,124503.02,826.74,301.19,4.8431,0.5843,1975.1,0.05,0.001,25.0,3.0,sell_at_5x
stink_bid,ETH,optimistic,6904,3557,0.5152,698,2859,0.1962,51327.0,223795.26,1026.54,436.02,6.2715,0.7852,3543.16,0.05,0.001,25.0,3.0,sell_at_10x
stink_bid,ETH,realistic,6904,2713,0.393,458,2255,0.1688,41337.0,132720.72,826.74,321.07,4.7186,0.6044,4159.59,0.05,0.001,25.0,3.0,sell_at_10x
stink_bid,ETH,optimistic,6904,3557,0.5152,491,3066,0.138,51327.0,225270.37,1026.54,438.89,6.0192,0.7454,3837.68,0.05,0.001,25.0,3.0,sell_at_15x
stink_bid,ETH,realistic,6904,2713,0.393,312,2401,0.115,41337.0,129548.74,826.74,313.4,4.4707,0.5691,4171.77,0.05,0.001,25.0,3.0,sell_at_15x
stink_bid,ETH,optimistic,6904,3557,0.5152,305,3252,0.0857,51327.0,230667.51,1026.54,449.41,5.8892,0.7601,4614.96,0.05,0.001,25.0,3.0,sell_at_25x
stink_bid,ETH,realistic,6904,2713,0.393,189,2524,0.0697,41337.0,132360.85,826.74,320.2,4.4013,0.5843,6977.82,0.05,0.001,25.0,3.0,sell_at_25x
stink_bid,ETH,optimistic,6904,3557,0.5152,231,3326,0.0649,51327.0,280286.08,1026.54,546.08,6.8406,0.798,4601.22,0.05,0.001,25.0,3.0,sell_at_50x
stink_bid,ETH,realistic,6904,2713,0.393,132,2581,0.0487,41337.0,171479.69,826.74,414.83,5.3272,0.6836,6977.82,0.05,0.001,25.0,3.0,sell_at_50x
stink_bid,ETH,optimistic,6904,3557,0.5152,205,3352,0.0576,51327.0,297452.44,1026.54,579.52,7.1565,0.8098,4601.22,0.05,0.001,25.0,3.0,sell_at_75x
stink_bid,ETH,realistic,6904,2713,0.393,117,2596,0.0431,41337.0,183504.56,826.74,443.92,5.6045,0.7058,7057.38,0.05,0.001,25.0,3.0,sell_at_75x
stink_bid,ETH,optimistic,6904,3557,0.5152,177,3380,0.0498,51327.0,306341.54,1026.54,596.84,7.2942,0.7728,4601.22,0.05,0.001,25.0,3.0,sell_at_100x
stink_bid,ETH,realistic,6904,2713,0.393,97,2616,0.0358,41337.0,194963.55,826.74,471.64,5.8572,0.6949,7057.38,0.05,0.001,25.0,3.0,sell_at_100x
stink_bid,ETH,optimistic,6904,3557,0.5152,169,3388,0.0475,51327.0,328532.65,1026.54,640.08,7.7344,0.7494,4601.22,0.05,0.001,25.0,3.0,sell_at_125x
stink_bid,ETH,realistic,6904,2713,0.393,91,2622,0.0335,41337.0,210896.88,826.74,510.19,6.24,0.6826,7057.38,0.05,0.001,25.0,3.0,sell_at_125x
stink_bid,ETH,optimistic,6904,3557,0.5152,167,3390,0.0469,51327.0,349783.35,1026.54,681.48,8.1691,0.7654,4601.22,0.05,0.001,25.0,3.0,sell_at_150x
stink_bid,ETH,realistic,6904,2713,0.393,89,2624,0.0328,41337.0,230969.02,826.74,558.75,6.7379,0.7109,7057.38,0.05,0.001,25.0,3.0,sell_at_150x
stink_bid,ETH,optimistic,6904,3557,0.5152,129,3428,0.0363,54745.0,456408.29,1094.9,833.7,9.6616,0.6277,6090.71,0.05,0.001,25.0,5.0,hold_to_resolution
stink_bid,ETH,realistic,6904,2503,0.3625,61,2442,0.0244,42695.0,311257.0,853.9,729.02,8.4084,0.5688,7344.0,0.05,0.001,25.0,5.0,hold_to_resolution
stink_bid,ETH,optimistic,6904,3557,0.5152,2239,1318,0.6295,54745.0,221169.09,1094.9,404.0,10.5986,0.7991,431.2,0.05,0.001,25.0,5.0,sell_at_2x
stink_bid,ETH,realistic,6904,2503,0.3625,1324,1179,0.529,42695.0,123078.69,853.9,288.27,5.8862,0.5728,669.87,0.05,0.001,25.0,5.0,sell_at_2x
stink_bid,ETH,optimistic,6904,3557,0.5152,1148,2409,0.3227,54745.0,230272.81,1094.9,420.63,6.8783,0.7989,1815.94,0.05,0.001,25.0,5.0,sell_at_5x
stink_bid,ETH,realistic,6904,2503,0.3625,679,1824,0.2713,42695.0,129387.33,853.9,303.05,4.8863,0.5838,1920.04,0.05,0.001,25.0,5.0,sell_at_5x
stink_bid,ETH,optimistic,6904,3557,0.5152,698,2859,0.1962,54745.0,237718.25,1094.9,434.23,6.2567,0.7913,3769.49,0.05,0.001,25.0,5.0,sell_at_10x
stink_bid,ETH,realistic,6904,2503,0.3625,410,2093,0.1638,42695.0,137564.04,853.9,322.2,4.7333,0.6038,4240.1,0.05,0.001,25.0,5.0,sell_at_10x
stink_bid,ETH,optimistic,6904,3557,0.5152,491,3066,0.138,54745.0,238324.41,1094.9,435.34,5.9745,0.7459,4177.8,0.05,0.001,25.0,5.0,sell_at_15x
stink_bid,ETH,realistic,6904,2503,0.3625,283,2220,0.1131,42695.0,134127.13,853.9,314.15,4.4769,0.5649,4209.48,0.05,0.001,25.0,5.0,sell_at_15x
stink_bid,ETH,optimistic,6904,3557,0.5152,305,3252,0.0857,54745.0,241921.47,1094.9,441.91,5.7973,0.7555,5047.1,0.05,0.001,25.0,5.0,sell_at_25x
stink_bid,ETH,realistic,6904,2503,0.3625,174,2329,0.0695,42695.0,136615.99,853.9,319.98,4.3955,0.5768,7252.2,0.05,0.001,25.0,5.0,sell_at_25x
stink_bid,ETH,optimistic,6904,3557,0.5152,231,3326,0.0649,54745.0,291909.58,1094.9,533.22,6.6862,0.793,4931.7,0.05,0.001,25.0,5.0,sell_at_50x
stink_bid,ETH,realistic,6904,2503,0.3625,125,2378,0.0499,42695.0,175633.58,853.9,411.37,5.2865,0.6726,7252.2,0.05,0.001,25.0,5.0,sell_at_50x
stink_bid,ETH,optimistic,6904,3557,0.5152,205,3352,0.0576,54745.0,309024.98,1094.9,564.48,6.978,0.8065,4931.7,0.05,0.001,25.0,5.0,sell_at_75x
stink_bid,ETH,realistic,6904,2503,0.3625,112,2391,0.0447,42695.0,187543.79,853.9,439.26,5.5517,0.6963,7333.8,0.05,0.001,25.0,5.0,sell_at_75x
stink_bid,ETH,optimistic,6904,3557,0.5152,177,3380,0.0498,54745.0,317486.31,1094.9,579.94,7.096,0.77,4931.7,0.05,0.001,25.0,5.0,sell_at_100x
stink_bid,ETH,realistic,6904,2503,0.3625,93,2410,0.0372,42695.0,198854.39,853.9,465.76,5.7912,0.6853,7333.8,0.05,0.001,25.0,5.0,sell_at_100x
stink_bid,ETH,optimistic,6904,3557,0.5152,169,3388,0.0475,54745.0,340640.92,1094.9,622.23,7.5252,0.7474,4931.7,0.05,0.001,25.0,5.0,sell_at_125x
stink_bid,ETH,realistic,6904,2503,0.3625,87,2416,0.0348,42695.0,214445.83,853.9,502.27,6.153,0.6753,7333.8,0.05,0.001,25.0,5.0,sell_at_125x
stink_bid,ETH,optimistic,6904,3557,0.5152,167,3390,0.0469,54745.0,362396.07,1094.9,661.97,7.9406,0.7634,4931.7,0.05,0.001,25.0,5.0,sell_at_150x
stink_bid,ETH,realistic,6904,2503,0.3625,85,2418,0.034,42695.0,234166.86,853.9,548.46,6.6255,0.7013,7333.8,0.05,0.001,25.0,5.0,sell_at_150x
stink_bid,ETH,optimistic,6904,3557,0.5152,129,3428,0.0363,94109.0,865505.21,1882.18,919.68,10.6422,0.6514,9060.22,0.05,0.001,50.0,1.0,hold_to_resolution
stink_bid,ETH,realistic,6904,2477,0.3588,49,2428,0.0198,64854.0,495721.41,1297.08,764.37,8.7819,0.6347,11500.5,0.05,0.001,50.0,1.0,hold_to_resolution
stink_bid,ETH,optimistic,6904,3557,0.5152,2239,1318,0.6295,94109.0,384689.18,1882.18,408.77,10.3081,0.7856,877.54,0.05,0.001,50.0,1.0,sell_at_2x
stink_bid,ETH,realistic,6904,2477,0.3588,1352,1125,0.5458,64854.0,134658.94,1297.08,207.63,4.2307,0.7983,1769.76,0.05,0.001,50.0,1.0,sell_at_2x
stink_bid,ETH,optimistic,6904,3557,0.5152,1148,2409,0.3227,94109.0,396975.81,1882.18,421.83,6.8096,0.7782,3604.09,0.05,0.001,50.0,1.0,sell_at_5x
stink_bid,ETH,realistic,6904,2477,0.3588,703,1774,0.2838,64854.0,146359.34,1297.08,225.68,3.8619,0.8029,4266.9,0.05,0.001,50.0,1.0,sell_at_5x
stink_bid,ETH,optimistic,6904,3557,0.5152,698,2859,0.1962,94109.0,412783.02,1882.18,438.62,6.293,0.7759,6520.5,0.05,0.001,50.0,1.0,sell_at_10x
stink_bid,ETH,realistic,6904,2477,0.3588,425,2052,0.1716,64854.0,164438.33,1297.08,253.55,3.9327,0.8279,6517.17,0.05,0.001,50.0,1.0,sell_at_10x
stink_bid,ETH,optimistic,6904,3557,0.5152,491,3066,0.138,94109.0,417905.64,1882.18,444.07,6.0843,0.7439,6825.06,0.05,0.001,50.0,1.0,sell_at_15x
stink_bid,ETH,realistic,6904,2477,0.3588,287,2190,0.1159,64854.0,160970.74,1297.08,248.2,3.7535,0.7787,6613.53,0.05,0.001,50.0,1.0,sell_at_15x
stink_bid,ETH,optimistic,6904,3557,0.5152,305,3252,0.0857,94109.0,433200.12,1882.18,460.32,6.0236,0.7658,8508.32,0.05,0.001,50.0,1.0,sell_at_25x
stink_bid,ETH,realistic,6904,2477,0.3588,173,2304,0.0698,64854.0,166064.03,1297.08,256.06,3.7301,0.7955,11344.44,0.05,0.001,50.0,1.0,sell_at_25x
stink_bid,ETH,optimistic,6904,3557,0.5152,231,3326,0.0649,94109.0,531513.42,1882.18,564.78,7.0669,0.8041,8480.32,0.05,0.001,50.0,1.0,sell_at_50x
stink_bid,ETH,realistic,6904,2477,0.3588,116,2361,0.0468,64854.0,234096.42,1297.08,360.96,4.7706,0.8328,11344.44,0.05,0.001,50.0,1.0,sell_at_50x
stink_bid,ETH,optimistic,6904,3557,0.5152,205,3352,0.0576,94109.0,565973.51,1882.18,601.4,7.418,0.8136,8605.67,0.05,0.001,50.0,1.0,sell_at_75x
stink_bid,ETH,realistic,6904,2477,0.3588,102,2375,0.0412,64854.0,254156.67,1297.08,391.89,5.0699,0.8523,11498.46,0.05,0.001,50.0,1.0,sell_at_75x
stink_bid,ETH,optimistic,6904,3557,0.5152,177,3380,0.0498,94109.0,584821.16,1882.18,621.43,7.5848,0.7754,8559.38,0.05,0.001,50.0,1.0,sell_at_100x
stink_bid,ETH,realistic,6904,2477,0.3588,83,2394,0.0335,64854.0,273960.68,1297.08,422.43,5.3543,0.8015,11498.46,0.05,0.001,50.0,1.0,sell_at_100x
stink_bid,ETH,optimistic,6904,3557,0.5152,169,3388,0.0475,94109.0,626794.65,1882.18,666.03,8.0409,0.7512,8559.38,0.05,0.001,50.0,1.0,sell_at_125x
stink_bid,ETH,realistic,6904,2477,0.3588,78,2399,0.0315,64854.0,308380.09,1297.08,475.5,5.8893,0.7354,11498.46,0.05,0.001,50.0,1.0,sell_at_125x
stink_bid,ETH,optimistic,6904,3557,0.5152,167,3390,0.0469,94109.0,668034.93,1882.18,709.85,8.504,0.7672,8471.38,0.05,0.001,50.0,1.0,sell_at_150x
